Bachelor	100002.42
Bachelor	100037.52
Bachelor	100079.41
Bachelor	100091.33
Bachelor	100158.09
Bachelor	100166.12
Bachelor	100186.83
Bachelor	100232.89
Bachelor	10024.45
Bachelor	10026.34
Bachelor	100266.42
Bachelor	100280.88
Bachelor	100376.25
Bachelor	100382.32
Bachelor	100448.21
Bachelor	100454.93
Bachelor	100462.66
Bachelor	100490.55
Bachelor	100509.07
Bachelor	100512.56
Bachelor	100531.27
Bachelor	100540.29
Bachelor	100588.67
Bachelor	100634.75
Bachelor	100704.73
Bachelor	100757.66
Bachelor	100761.05
Bachelor	100763.26
Bachelor	100788.6
Bachelor	100809.98
Bachelor	1008168.49
Bachelor	100837.19
Bachelor	100872.12
Bachelor	100884.98
Bachelor	100948.32
Bachelor	100985.9
Bachelor	101033.36
Bachelor	101049.21
Bachelor	101105.83
Bachelor	101131.44
Bachelor	101173.68
Bachelor	101198.02
Bachelor	101273.14
Bachelor	101299.83
Bachelor	101313.78
Bachelor	1013737.19
Bachelor	101381.44
Bachelor	101534.51
Bachelor	101567.62
Bachelor	101580.78
Bachelor	101631.93
Bachelor	101641.16
Bachelor	101645.99
Bachelor	101675.77
Bachelor	101691.58
Bachelor	10169.97
Bachelor	101721.38
Bachelor	101761.57
Bachelor	101769.05
Bachelor	101855.33
Bachelor	101900.31
Bachelor	101919.06
Bachelor	1020053.34
Bachelor	102009.99
Bachelor	102068.41
Bachelor	102081.99
Bachelor	102087.07
Bachelor	10208.88
Bachelor	102167.0
Bachelor	102208.0
Bachelor	10221.32
Bachelor	102245.3
Bachelor	102294.37
Bachelor	102313.37
Bachelor	102314.75
Bachelor	102345.46
Bachelor	102346.68
Bachelor	102440.56
Bachelor	102456.38
Bachelor	102510.96
Bachelor	10255.52
Bachelor	10260.02
Bachelor	10260.36
Bachelor	102629.59
Bachelor	102630.48
Bachelor	10267.47
Bachelor	10271.16
Bachelor	102719.28
Bachelor	102754.91
Bachelor	102771.84
Bachelor	102800.85
Bachelor	102824.97
Bachelor	102830.65
Bachelor	102847.76
Bachelor	102862.79
Bachelor	102869.69
Bachelor	102957.65
Bachelor	102966.65
Bachelor	10296.69
Bachelor	103009.4
Bachelor	103020.78
Bachelor	103077.79
Bachelor	103091.26
Bachelor	103096.26
Bachelor	103121.13
Bachelor	103128.79
Bachelor	103135.7
Bachelor	103153.71
Bachelor	103159.08
Bachelor	103175.27
Bachelor	10317.59
Bachelor	103233.16
Bachelor	10323.38
Bachelor	103264.54
Bachelor	103319.19
Bachelor	103353.52
Bachelor	103357.26
Bachelor	103361.47
Bachelor	103366.22
Bachelor	103373.0
Bachelor	103389.8
Bachelor	103486.25
Bachelor	103520.76
Bachelor	103533.54
Bachelor	103554.98
Bachelor	10356.88
Bachelor	103579.91
Bachelor	103627.62
Bachelor	103639.77
Bachelor	103659.39
Bachelor	103666.55
Bachelor	10366.82
Bachelor	103673.72
Bachelor	103700.35
Bachelor	103767.29
Bachelor	103767.48
Bachelor	10377.19
Bachelor	103812.98
Bachelor	103838.19
Bachelor	103840.8
Bachelor	103899.11
Bachelor	10391.62
Bachelor	103930.54
Bachelor	103939.41
Bachelor	103970.94
Bachelor	103992.98
Bachelor	104000.94
Bachelor	104026.34
Bachelor	104045.58
Bachelor	104062.83
Bachelor	104083.96
Bachelor	104146.38
Bachelor	1041720.87
Bachelor	104204.21
Bachelor	104248.59
Bachelor	104257.11
Bachelor	10426.69
Bachelor	104290.65
Bachelor	104300.7
Bachelor	104365.8
Bachelor	104405.2
Bachelor	104510.96
Bachelor	104511.46
Bachelor	10451.29
Bachelor	104575.1
Bachelor	10458.23
Bachelor	104657.4
Bachelor	104679.74
Bachelor	10468.04
Bachelor	104691.21
Bachelor	104699.36
Bachelor	104701.08
Bachelor	104710.62
Bachelor	104728.52
Bachelor	1047551.33
Bachelor	104761.55
Bachelor	1048296.46
Bachelor	10483.3
Bachelor	104834.0
Bachelor	104878.39
Bachelor	104940.56
Bachelor	105009.72
Bachelor	105022.43
Bachelor	105032.93
Bachelor	105046.24
Bachelor	105119.28
Bachelor	10523.19
Bachelor	105238.66
Bachelor	105313.58
Bachelor	105350.82
Bachelor	105362.87
Bachelor	105411.52
Bachelor	105413.94
Bachelor	10549.37
Bachelor	105538.32
Bachelor	105560.11
Bachelor	10569.01
